prompt_id,model,dataset,weight,score,cost
GPQA_69,gpt-5,GPQA,0.004166666666666667,1.0,0.0319075
GPQA_70,gpt-5,GPQA,0.004166666666666667,1.0,0.10339125
GPQA_76,gpt-5,GPQA,0.004166666666666667,1.0,0.03032625
GPQA_78,gpt-5,GPQA,0.004166666666666667,1.0,0.02106
GPQA_80,gpt-5,GPQA,0.004166666666666667,0.0,0.23647875
GPQA_82,gpt-5,GPQA,0.004166666666666667,0.0,0.05956125
GPQA_84,gpt-5,GPQA,0.004166666666666667,1.0,0.007625
GPQA_87,gpt-5,GPQA,0.004166666666666667,1.0,0.016165
GPQA_88,gpt-5,GPQA,0.004166666666666667,1.0,0.00798375
GPQA_89,gpt-5,GPQA,0.004166666666666667,0.0,0.13437375
GPQA_90,gpt-5,GPQA,0.004166666666666667,1.0,0.1742175
GPQA_91,gpt-5,GPQA,0.004166666666666667,0.0,0.08227375
GPQA_99,gpt-5,GPQA,0.004166666666666667,1.0,0.05797875
GPQA_100,gpt-5,GPQA,0.004166666666666667,1.0,0.07905375
GPQA_101,gpt-5,GPQA,0.004166666666666667,1.0,0.06561875
GPQA_107,gpt-5,GPQA,0.004166666666666667,0.0,0.009025
GPQA_109,gpt-5,GPQA,0.004166666666666667,1.0,0.04395375
GPQA_111,gpt-5,GPQA,0.004166666666666667,1.0,0.07541375
GPQA_116,gpt-5,GPQA,0.004166666666666667,0.0,0.110005
GPQA_117,gpt-5,GPQA,0.004166666666666667,1.0,0.02551375
GPQA_118,gpt-5,GPQA,0.004166666666666667,1.0,0.02310125
GPQA_132,gpt-5,GPQA,0.004166666666666667,1.0,0.10157125
GPQA_133,gpt-5,GPQA,0.004166666666666667,1.0,0.03129625
GPQA_143,gpt-5,GPQA,0.004166666666666667,1.0,0.07878125
GPQA_144,gpt-5,GPQA,0.004166666666666667,1.0,0.01731375
GPQA_153,gpt-5,GPQA,0.004166666666666667,1.0,0.05353375
GPQA_154,gpt-5,GPQA,0.004166666666666667,1.0,0.0276725
GPQA_155,gpt-5,GPQA,0.004166666666666667,1.0,0.0087525
GPQA_156,gpt-5,GPQA,0.004166666666666667,1.0,0.0382925
GPQA_158,gpt-5,GPQA,0.004166666666666667,1.0,0.014585
GPQA_159,gpt-5,GPQA,0.004166666666666667,1.0,0.04632625
GPQA_160,gpt-5,GPQA,0.004166666666666667,1.0,0.01690875
GPQA_162,gpt-5,GPQA,0.004166666666666667,1.0,0.01455875
GPQA_164,gpt-5,GPQA,0.004166666666666667,1.0,0.01293875
GPQA_165,gpt-5,GPQA,0.004166666666666667,1.0,0.0316
GPQA_167,gpt-5,GPQA,0.004166666666666667,1.0,0.06464
GPQA_172,gpt-5,GPQA,0.004166666666666667,1.0,0.0176675
GPQA_183,gpt-5,GPQA,0.004166666666666667,1.0,0.02423375
GPQA_185,gpt-5,GPQA,0.004166666666666667,1.0,0.00322
GPQA_186,gpt-5,GPQA,0.004166666666666667,0.0,0.0796425
GPQA_189,gpt-5,GPQA,0.004166666666666667,1.0,0.00973625
GPQA_190,gpt-5,GPQA,0.004166666666666667,1.0,0.01327625
GPQA_197,gpt-5,GPQA,0.004166666666666667,1.0,0.03474375
LCB_6,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00465229
LCB_12,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00437219
LCB_15,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00101183
LCB_19,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0226061
LCB_24,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00189222
LCB_26,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0273663
LCB_34,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0134973
LCB_38,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0250908
LCB_41,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0071198
LCB_44,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00318073
LCB_61,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00533549
LCB_67,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00678257
LCB_68,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00191038
LCB_91,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00480815
LCB_95,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0220113
LCB_127,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0190278
LCB_141,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.01644665
LCB_159,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,0.0,0.0278208
LCB_160,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0336492
LCB_178,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.01677945
LCB_189,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00974125
LCB_190,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00403325
LCB_201,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0126834
LCB_203,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0083382
LCB_206,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.014523
LCB_212,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0218268
LCB_215,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0349814
LCB_218,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.00455995
LCB_221,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0249522
LCB_235,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.015027
LCB_251,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.04177445
LCB_252,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.02601405
LCB_267,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0187458
LCB_274,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0158106
LCB_278,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.016299
LCB_296,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0086322
LCB_301,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0098103
LCB_323,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0084312
LCB_335,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0202308
LCB_337,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0262152
LCB_426,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0297588
LCB_486,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0196824
LCB_491,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.020877
LCB_550,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0183723
LCB_578,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0200274
LCB_588,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0273726
LCB_596,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0015204
LCB_603,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,0.0,0.0247896
LCB_629,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,0.0,0.0020076
LCB_632,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,0.0,0.0026233
LCB_695,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.016107
LCB_705,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0145572
LCB_710,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0041904
LCB_738,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0207276
LCB_756,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.033189
LCB_769,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0076656
LCB_802,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0264126
LCB_863,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,0.0,0.0
LCB_1009,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.0350844
LCB_1015,qwen3-235b-a22b-thinking-2507,LCB,0.004166666666666667,1.0,0.003006
MMLU-Pro_5,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00340125
MMLU-Pro_11,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.035925
MMLU-Pro_17,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.005305
MMLU-Pro_24,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.06859625
MMLU-Pro_27,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.04221625
MMLU-Pro_35,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0111475
MMLU-Pro_47,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.008235
MMLU-Pro_51,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0073175
MMLU-Pro_53,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.010925
MMLU-Pro_54,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.002615
MMLU-Pro_62,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00191875
MMLU-Pro_64,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.005545
MMLU-Pro_77,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00535
MMLU-Pro_81,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00486625
MMLU-Pro_83,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.01031625
MMLU-Pro_89,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.006875
MMLU-Pro_90,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00440375
MMLU-Pro_95,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00347125
MMLU-Pro_97,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00417625
MMLU-Pro_108,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.017175
MMLU-Pro_118,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00283875
MMLU-Pro_126,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.01114
MMLU-Pro_132,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.03905125
MMLU-Pro_152,gpt-5,MMLU-Pro,0.004166666666666667,0.0,0.0192575
MMLU-Pro_168,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0130975
MMLU-Pro_213,gpt-5,MMLU-Pro,0.004166666666666667,0.0,0.01033125
MMLU-Pro_224,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.01078125
MMLU-Pro_226,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0457425
MMLU-Pro_233,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.009665
MMLU-Pro_239,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0271225
MMLU-Pro_264,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00787625
MMLU-Pro_276,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00447375
MMLU-Pro_294,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00898125
MMLU-Pro_296,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.028135
MMLU-Pro_301,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00446875
MMLU-Pro_323,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0095375
MMLU-Pro_324,gpt-5,MMLU-Pro,0.004166666666666667,0.0,0.02448375
MMLU-Pro_339,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0031925
MMLU-Pro_364,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.01107375
MMLU-Pro_378,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0235825
MMLU-Pro_380,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.005155
MMLU-Pro_383,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.004705
MMLU-Pro_397,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0034075
MMLU-Pro_424,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0357175
MMLU-Pro_427,gpt-5,MMLU-Pro,0.004166666666666667,0.0,0.08502125
MMLU-Pro_456,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.004075
MMLU-Pro_508,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00865125
MMLU-Pro_523,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00568125
MMLU-Pro_534,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00652375
MMLU-Pro_553,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.003805
MMLU-Pro_588,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00773625
MMLU-Pro_589,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.02494875
MMLU-Pro_643,gpt-5,MMLU-Pro,0.004166666666666667,0.0,0.00620125
MMLU-Pro_670,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0014825
MMLU-Pro_684,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.0061525
MMLU-Pro_685,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.02652875
MMLU-Pro_696,gpt-5,MMLU-Pro,0.004166666666666667,0.0,0.06829125
MMLU-Pro_789,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.00817375
MMLU-Pro_997,gpt-5,MMLU-Pro,0.004166666666666667,0.0,0.023245
MMLU-Pro_1001,gpt-5,MMLU-Pro,0.004166666666666667,1.0,0.01399
